"Lcl Time,",Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK
8:16:34,50.23172,3.9924548,9497,30,9626.9,6,64.77,70.62,278.77,4.13,-2,-0.01,-0.01,114.1,108.4
8:16:35,50.231617,3.992945,9497,30,9627.4,5.8,65.5,71.98,176.25,3.48,-0.66,0,-0.05,113.8,107.8
8:16:36,50.2315025,3.9934425,9496,30,9627.6,5.8,65.73,72.99,89.76,1.69,-0.22,-0.02,-0.11,112.9,107.5
8:16:37,50.2313957,3.9939489,9494,30,9624.7,5.8,66.71,74.16,25.18,0.43,0.36,-0.02,-0.08,113.1,107.3
8:16:38,50.2312851,3.9944658,9488,30,9618.6,5.8,67.95,75.62,-45.1,-0.14,2.03,-0.02,-0.04,112.7,107.3
8:16:39,50.231163,3.9949944,9481,30,9611.3,5.8,68.92,77.33,-144.7,-1.43,4.81,-0.01,-0.07,113.7,107.6
8:16:40,50.231041,3.9955275,9472,30,9601.2,5.8,71.03,79.06,-255.54,-1.3,9.07,-0.02,-0.01,114.2,108.6
8:16:41,50.2308998,3.9960735,9460,30,9591,5.8,72.39,80.81,-370.92,-1.2,13.56,-0.03,0.03,116.2,110.5
8:16:42,50.2307434,3.996608,9450,30,9580.8,5.8,74.15,82.34,-477.75,-0.71,18.92,-0.03,0.1,119.6,113.4
8:16:43,50.2305565,3.9971361,9440,30,9571.4,5.8,75.42,83.7,-555.66,-1.51,23.02,-0.03,0.01,123.6,117.5
8:16:44,50.2303391,3.997647,9430,30,9560.4,5.8,77.35,84.97,-596.18,-3.02,25.7,-0.02,-0.01,128.7,122.1
8:16:45,50.2300911,3.998132,9417,30,9546.8,5.5,79.45,86.25,-625.57,-4.06,27.32,-0.03,0.04,133.5,127.4
8:16:46,50.229805,3.998584,9400,30,9530.1,5.5,81.37,87.71,-682.88,-4.86,27.36,-0.02,0.07,138.9,132.9
8:16:47,50.2294884,3.9989951,9381,30,9511.6,5.5,82.88,89.24,-782.38,-5.78,27.65,-0.03,0.03,144,138.8
8:16:48,50.2291412,3.9993639,9361,30,9490.9,5.5,84.94,90.91,-901.53,-6.36,26.59,-0.01,0.06,149.4,144.4
8:16:49,50.2287598,3.9996819,9339,30,9468.7,5.5,87.22,92.57,-1025.33,-6.13,25.42,-0.01,0.14,154.4,150
8:16:50,50.228363,3.9999475,9316,30,9446.4,5.5,88.64,94.28,-1147.56,-6.28,25.07,-0.01,0.08,159.1,155.6
8:16:51,50.2279396,4.0001597,9294,30,9423.8,5.5,89.77,95.89,-1238.56,-7.36,25.08,0,0.05,163.6,160.7
8:16:52,50.2275009,4.0003185,9269,30,9399.1,5.2,91.31,97.46,-1299.98,-7.69,25.51,-0.01,0.06,168.1,165.6
8:16:53,50.227047,4.0004163,9244,30,9373.3,5.2,92.72,99.16,-1364.37,-7.29,25.41,-0.01,0.14,173.1,170.7
8:16:54,50.2265778,4.0004497,9218,30,9348.5,5.2,94.06,100.89,-1428.19,-7.31,25.69,0,0.11,177.8,176
8:16:55,50.2261086,4.0004172,9193,30,9324.3,5.2,95.07,102.44,-1474.18,-7.17,25.65,0,0.13,182.5,181.1
8:16:56,50.2256279,4.0003181,9168,30,9300,5.2,96.52,103.86,-1497.76,-6.76,26.3,-0.01,0.15,187.2,186.2
8:16:57,50.2251587,4.0001502,9144,30,9276.7,5.2,97.24,105.22,-1500.02,-6.65,26.84,0.01,0.16,192.4,191.4
8:16:58,50.2246895,3.9999113,9122,30,9254.5,5.2,98.32,106.52,-1484.22,-6.08,27.15,-0.01,0.14,196.7,196.8
8:16:59,50.2242317,3.9996021,9100,30,9233.4,5.2,99.02,107.75,-1449.1,-5.83,26.61,0,0.17,202.1,202
8:17:00,50.223793,3.9992256,9079,30,9212.8,5.2,99.34,108.91,-1403.76,-5.42,26.29,-0.01,0.16,206.9,207.3
8:17:01,50.2233696,3.9987822,9060,30,9195.9,5.2,99.93,109.94,-1345.21,-5.48,24.44,0,0.1,211.6,212.3
8:17:02,50.2229652,3.9982865,9042,30,9178.2,5.2,100.46,110.84,-1272.38,-5.81,22.66,0,0.03,215.4,216.9
8:17:03,50.22258,3.9977529,9026,30,9157.1,5.2,100.94,111.69,-1195.92,-7.66,18.94,0,-0.06,218.8,220.7
8:17:04,50.2222099,3.9971788,9005,30,9133.6,5.2,101.48,112.65,-1141.65,-8.87,13.5,0.01,-0.11,221.1,223.7
8:17:05,50.2218552,3.9965751,8981,30,9108,5,102.32,113.79,-1160.23,-10.52,6.92,0.01,-0.13,223.5,225.7
8:17:06,50.2215042,3.9959574,8951,30,9076.9,5,103.4,115.13,-1256.4,-11.33,0.85,0.01,-0.06,224.3,226.8
8:17:07,50.221138,3.995327,8918,30,9043.1,5,105.38,116.73,-1425.38,-11.36,-5.22,0.03,-0.03,225.2,227.1
8:17:08,50.2207794,3.9946921,8884,30,9008,5,106.7,118.01,-1620.16,-11.71,-10.87,0.02,-0.04,224,226.7
8:17:09,50.2203979,3.9940662,8847,30,8971.1,5,107.97,119.72,-1805.13,-12.07,-16.33,0.03,-0.04,222.7,225.2
8:17:10,50.2199974,3.9934554,8809,30,8931.8,5,109.24,121.1,-1964.89,-12.49,-20.3,0.03,-0.02,220.3,223.1
8:17:11,50.219574,3.9928672,8768,30,8890.8,4.8,110.84,122.46,-2105.01,-12.65,-22.68,0.03,0.04,217.4,220.3
8:17:12,50.2191238,3.9923134,8726,30,8848.6,4.8,112.24,123.88,-2235.24,-12.36,-23.28,0.03,0.09,213.7,217
8:17:13,50.218647,3.9917948,8685,30,8806.9,4.8,113.62,125.3,-2344.39,-12.35,-22.74,0.02,0.08,210.4,213.5
8:17:14,50.2181511,3.9913201,8642,30,8765.3,4.8,114.94,126.64,-2418.74,-11.84,-21.85,0.02,0.15,206.9,210
8:17:15,50.2176285,3.9908872,8601,30,8725.8,4.8,116.23,127.94,-2470.82,-11.37,-21.36,0.02,0.15,203.4,206.6
8:17:16,50.217083,3.9905,8563,30,8688.5,4.8,117.6,128.97,-2480.33,-10.5,-21.42,0.02,0.18,200.1,203.2
8:17:17,50.216526,3.9901628,8526,30,8654.6,4.5,118.54,129.81,-2437.75,-9.28,-21.09,0.02,0.22,196.5,199.7
8:17:18,50.21595,3.9898784,8494,30,8624.9,4.5,118.81,130.3,-2346.78,-8.36,-21.43,0.01,0.2,193,196.2
8:17:19,50.2153664,3.9896502,8467,30,8599.7,4.5,118.7,130.39,-2201.79,-7.51,-22.36,0.02,0.13,190,192.6
8:17:20,50.2147751,3.9894791,8444,30,8577.5,4.5,118.35,130.14,-2008.77,-7,-22.68,0.02,0.15,186.6,189.1
8:17:21,50.2141838,3.9893653,8424,30,8557.5,4.5,117.96,129.73,-1786.75,-6.44,-23.01,0.02,0.12,183.3,185.6
8:17:22,50.2135811,3.9893095,8404,30,8539.3,4.5,117.42,129.15,-1580.31,-5.21,-23.74,0.02,0.17,179.5,182
8:17:23,50.2129898,3.9893146,8386,30,8523.2,4.5,117.21,128.64,-1409.94,-3.38,-25.29,0.02,0.21,175.2,178.2
8:17:24,50.2123985,3.9893863,8372,30,8509.9,4.8,116.61,128.18,-1265.29,-3.09,-26.47,0.01,0.13,171.2,174.1
8:17:25,50.2118149,3.9895251,8360,30,8498,4.8,116,127.5,-1119.32,-2.75,-27.44,0.02,0.14,167.3,169.9
8:17:26,50.2112465,3.9897292,8349,30,8486.6,4.8,115.32,126.82,-976.3,-2.82,-27.95,0.02,0.09,163.4,165.6
8:17:27,50.2106857,3.9899981,8338,30,8474.6,4.8,114.79,126.21,-856.78,-3.03,-28.15,0.02,0.08,159.3,161.4
8:17:28,50.210144,3.9903307,8326,30,8461.9,4.8,114.07,125.73,-776.77,-3.28,-28.29,0.02,0.08,155.3,157.1
8:17:29,50.2096214,3.9907238,8313,30,8448.1,4.8,113.84,125.4,-739.27,-3.49,-28.3,0.01,0.11,151.1,152.8
8:17:30,50.2091217,3.9911764,8298,30,8433.1,4.8,113.65,125.2,-739.8,-4.01,-28.49,0,0.07,146.9,148.4
8:17:31,50.2086411,3.9916878,8283,30,8416.6,5,113.67,125.16,-777.31,-4.59,-28.91,0.01,0.07,142.8,144.1
8:17:32,50.2081871,3.9922559,8266,30,8397.8,5,113.59,125.34,-831.47,-5.06,-27.97,0.02,0.05,139.1,139.7
8:17:33,50.2077713,3.9928739,8247,30,8377.1,5,113.76,125.73,-900.69,-5.6,-26.35,0.01,0.06,135.4,135.6
8:17:34,50.2073708,3.993536,8226,30,8354.7,5,114.11,126.33,-991.76,-5.92,-25.04,0.01,0.06,131.7,131.7
8:17:35,50.2069969,3.9942443,8203,30,8331.4,5,114.37,127.05,-1099.44,-6.2,-23.5,0.01,0.07,128.1,127.9
8:17:36,50.2066498,3.9949908,8179,30,8307.8,5,114.71,127.89,-1204.72,-6.46,-22.48,0.01,0.03,124.7,124.4
8:17:37,50.2063255,3.9957814,8155,30,8283.3,5,115.29,128.74,-1293.84,-6.72,-21.01,0.01,0.06,121.5,121.1
8:17:38,50.2060318,3.996588,8130,30,8258.6,5,115.87,129.63,-1361.85,-6.87,-19.82,0.01,0.02,118.7,118
8:17:39,50.2057648,3.9974298,8105,30,8233.2,5,116.43,130.53,-1414.02,-6.92,-17.51,0.01,0.05,115.9,115.3
8:17:40,50.205513,3.9982936,8079,30,8207.5,5,117.09,131.38,-1457.58,-6.84,-15.36,-0.01,0.06,112.8,112.8
8:17:41,50.2052956,3.9991722,8055,30,8182.8,5,117.81,132.18,-1491.56,-6.54,-12.58,0.01,0.05,111.3,110.4
8:17:42,50.2050858,4.000072,8030,30,8160.1,5,118.14,132.88,-1507.06,-6.05,-9.45,0,0.05,109.7,108.6
8:17:43,50.2048912,4.0009842,8006,30,8137.7,5.2,118.31,133.39,-1501.13,-5.47,-6.31,0,0.06,108.6,107.2
8:17:44,50.2047043,4.0019011,7985,30,8117.1,5.2,118.38,133.7,-1473.64,-5.04,-3.2,0,0.05,107.9,106.2
8:17:45,50.2045212,4.0028257,7965,30,8097.7,5.2,118.18,133.78,-1417.21,-4.6,-0.3,0,0.04,107.4,105.7
8:17:46,50.2043381,4.0037446,7948,30,8080.2,5.2,118.06,133.68,-1337.11,-4.68,1.45,0,0,107.6,105.6
8:17:47,50.204155,4.0046663,7930,30,8062.6,5.2,117.88,133.46,-1248.56,-4.27,0.89,0.01,0.04,108,105.8
8:17:48,50.203968,4.0055828,7914,30,8046.8,5.2,117.65,133.25,-1167.62,-3.99,-0.51,0,0,107.7,106
8:17:49,50.2037888,4.0064917,7899,30,8032.8,5.2,117.42,132.9,-1088.61,-3.64,-1.63,0.02,0.05,108.3,105.9
8:17:50,50.2036057,4.0074034,7886,30,8019.6,5.2,116.93,132.49,-1008.01,-3.31,-1.82,0,0.05,107.6,105.8
8:17:51,50.2034264,4.008316,7874,30,8007.8,5.5,116.53,132.05,-929.56,-3.24,-2.04,0,0.02,107.6,105.6
8:17:52,50.2032585,4.0092201,7862,30,7996.7,5.5,116.02,131.56,-857.51,-3.13,-4.36,-0.01,0.01,107,105.3
8:17:53,50.2030907,4.010129,7852,30,7986,5.5,115.56,131.05,-793.24,-3.03,-8.66,0,0.04,106.2,104.6
8:17:54,50.2029343,4.0110402,7842,30,7975.7,5.5,114.97,130.65,-733.88,-3.01,-12.59,0,0.01,104.8,103.4
8:17:55,50.2028008,4.0119534,7832,30,7965.3,5.5,114.47,130.3,-686.24,-3.24,-16.01,0.01,-0.01,103.5,101.6
8:17:56,50.2026901,4.0128736,7822,30,7954,5.5,114.08,130.04,-649.02,-3.24,-18.9,0.02,0.04,101,99.4
8:17:57,50.2026062,4.0137992,7811,30,7942.3,5.8,113.74,129.95,-630.02,-3.19,-21.12,0.02,0.06,98.3,96.6
8:17:58,50.2025528,4.0147314,7800,30,7930.7,5.8,113.22,129.97,-637.29,-3.05,-23.03,0.02,0.08,95.3,93.6
8:17:59,50.2025337,4.0156689,7788,30,7919,5.8,112.73,130.04,-653.32,-3.23,-24.7,0.02,0.06,91.9,90.2
8:18:00,50.2025528,4.0166054,7777,30,7906.8,5.8,112.47,130.2,-667.85,-3.53,-26.05,0.02,0.07,88.3,86.7
8:18:01,50.20261,4.0175414,7764,30,7893.1,5.8,112.29,130.49,-685.32,-3.94,-26.2,0.02,0.06,84.4,83
8:18:02,50.2027054,4.0184736,7751,30,7878.3,5.8,112.32,130.9,-712,-4.34,-26.13,0.02,0.03,80.8,79.3
8:18:03,50.2028427,4.0193958,7735,30,7862,5.8,112.24,131.4,-755.48,-4.77,-26.35,0.01,0.07,76.5,75.6
8:18:04,50.203022,4.0203047,7718,30,7844.7,5.8,112.51,132.06,-818.94,-4.6,-26.76,0.02,0.09,72.9,71.7
8:18:05,50.2032394,4.0211987,7700,30,7827.2,6,112.55,132.78,-889.18,-4.89,-26.94,0.01,0.08,68.7,67.8
8:18:06,50.2034988,4.0220723,7682,30,7808.9,6,112.9,133.48,-956.53,-4.99,-27.1,0.01,0.1,64.7,63.9
8:18:07,50.2037888,4.0229211,7664,30,7790.3,6,113.1,134.22,-1007.83,-5.09,-27.63,0.01,0.09,60.4,59.9
8:18:08,50.2041321,4.0237389,7645,30,7771.5,6,113.36,134.98,-1051.37,-5.26,-28.16,0.01,0.11,56.1,55.9
8:18:09,50.2045097,4.0245214,7626,30,7751.9,6,113.84,135.72,-1084.71,-5.08,-28.72,0.01,0.13,51.9,51.7
8:18:10,50.2049217,4.0252633,7606,30,7732.5,6,114.14,136.42,-1116.17,-5.08,-29.23,0.01,0.13,47.3,47.5
8:18:11,50.2053757,4.0259609,7587,30,7713.1,6,114.49,137.08,-1139.21,-5.16,-29.39,0.01,0.12,42.7,43.2
8:18:12,50.2058601,4.0266013,7567,30,7693.4,6,114.93,137.66,-1156.11,-4.8,-29.64,0.02,0.2,38.2,38.9
8:18:13,50.2063789,4.0271807,7549,30,7674.8,6,115.27,138.23,-1165.05,-4.42,-30.06,0.01,0.21,33.3,34.4
8:18:14,50.2069283,4.0276976,7531,30,7657.7,6,115.38,138.6,-1159.43,-3.96,-30.61,0.01,0.2,28.5,29.8
8:18:15,50.2075005,4.0281444,7514,30,7642.3,6.2,115.27,138.79,-1132.69,-3.69,-31.17,0.01,0.19,23.5,25.1
8:18:16,50.2080956,4.0285158,7500,30,7627.9,6.2,115.31,138.83,-1086.49,-3.58,-31.62,0.01,0.18,18.6,20.4
8:18:17,50.2087097,4.0288095,7485,30,7613.9,6.2,114.94,138.79,-1020.96,-3.74,-32.24,0.01,0.17,13.4,15.6
8:18:18,50.2093353,4.0290208,7472,30,7599.8,6.2,114.84,138.67,-958.07,-3.59,-32.62,0.01,0.16,8.7,10.8
8:18:19,50.2099762,4.029151,7458,30,7585.7,6.2,114.55,138.56,-905.71,-3.7,-33.09,0.02,0.14,3.7,6
8:18:20,50.2106133,4.0291972,7445,30,7570.5,6.2,114.34,138.4,-866.55,-4.15,-33.33,0.02,0.12,358.8,1.3
8:18:21,50.2112465,4.0291619,7429,30,7554.1,6.5,114.28,138.29,-857.06,-4.54,-33.41,0.02,0.12,353.8,356.6
8:18:22,50.2118835,4.0290446,7412,30,7535.8,6.5,114.34,138.27,-879.71,-4.86,-33.59,0.02,0.13,348.9,351.8
8:18:23,50.2125092,4.0288458,7392,30,7516,6.5,114.47,138.3,-932.81,-5.16,-33.54,0.02,0.13,343.9,347.1
8:18:24,50.2131271,4.0285649,7372,30,7495.4,6.5,114.7,138.38,-1004.54,-5.38,-33.53,0.02,0.14,338.8,342.3
8:18:25,50.213726,4.0282016,7351,30,7473.6,6.5,114.93,138.48,-1084.69,-5.56,-33.59,0.01,0.16,333.5,337.4
8:18:26,50.2143021,4.0277634,7328,30,7451.1,6.5,115.23,138.62,-1166.06,-5.59,-33.61,0.02,0.16,328.4,332.4
8:18:27,50.2148476,4.0272479,7305,30,7427.7,6.5,115.42,138.71,-1243.21,-5.86,-33.21,0.01,0.16,323,327.5
8:18:28,50.2153664,4.0266576,7281,30,7403,6.5,115.83,138.75,-1308.62,-5.89,-33.09,0.01,0.17,318,322.6
8:18:29,50.215847,4.0260062,7257,30,7377.5,6.8,116.08,138.81,-1357.33,-6.03,-32.87,0.01,0.15,312.8,317.7
8:18:30,50.216301,4.0252886,7232,30,7352.1,6.8,116.5,138.77,-1402.17,-6.08,-32,0,0.17,307.6,312.8
8:18:31,50.2167015,4.0245152,7207,30,7327,6.8,116.96,138.73,-1438.78,-5.8,-30.96,0,0.2,302.5,308
8:18:32,50.2170639,4.0236907,7182,30,7303,6.8,117.18,138.6,-1465.58,-5.46,-29.97,0.01,0.19,297.8,303.2
8:18:33,50.2173882,4.0228286,7159,30,7280.5,6.8,117.38,138.38,-1475.8,-4.95,-28.49,0,0.2,292.9,298.6
8:18:34,50.2176666,4.0219293,7138,30,7259.8,6.8,117.56,138.01,-1457.82,-4.56,-26.33,0,0.14,288.7,294.1
8:18:35,50.2178955,4.0210109,7118,30,7240.8,6.8,117.53,137.39,-1406.84,-4.33,-22.93,0,0.12,284.8,290.1
8:18:36,50.2180939,4.0200768,7101,30,7223.2,6.8,117.29,136.56,-1324.49,-3.8,-17.97,0.01,0.1,281.9,286.7
8:18:37,50.2182579,4.0191345,7084,30,7206.8,7,116.89,135.39,-1232.25,-3.14,-12.91,0.01,0.1,279.5,284
8:18:38,50.2184029,4.0181975,7070,30,7193.6,7,115.95,134.26,-1136.62,-2.42,-7.71,0,0.08,278,282.3
8:18:39,50.2185364,4.0172644,7060,30,7182.9,7,114.79,132.67,-1022.41,-1.79,-2.75,0.01,0.05,277.4,281.2
8:18:40,50.2186661,4.0163426,7052,30,7173.9,7,113.15,130.8,-884.07,-1.63,1.08,0,0,277.3,280.9
8:18:41,50.2187996,4.0154376,7045,30,7166,7,111.55,128.86,-741.03,-1.68,2.2,0,-0.03,277.6,281.1
8:18:42,50.2189293,4.0145459,7039,30,7157.8,7.2,109.99,126.89,-616.23,-1.81,2.03,0,-0.03,278.1,281.5
8:18:43,50.2190628,4.0136676,7031,30,7149,7.2,108.44,125.03,-532.54,-1.9,1.11,0,-0.01,278.4,281.9
8:18:44,50.2191963,4.0128069,7023,30,7139.8,7.2,106.98,123.24,-489.95,-1.92,0.24,0,-0.01,278.7,282.2
8:18:45,50.2193298,4.0119557,7015,30,7130.6,7.2,105.46,121.59,-474.85,-2.23,-0.57,0,-0.04,278.6,282.4
8:18:46,50.2194633,4.0111146,7006,30,7120.2,7.5,104.21,119.99,-480.64,-2.42,-1.22,0.01,-0.02,278.9,282.4
8:18:47,50.219593,4.0102878,6996,30,7109.2,7.5,103.14,118.54,-503.31,-2.27,-0.54,0.02,0.01,279.2,282.4
8:18:48,50.2197227,4.0094657,6986,30,7098.6,7.5,101.98,117.16,-534.57,-1.98,0.1,0.02,0.01,279.4,282.6
8:18:49,50.2198563,4.0086603,6976,30,7088.4,7.5,100.76,115.81,-559.58,-1.89,0.24,0.01,0.01,279.4,282.8
8:18:50,50.219986,4.0078611,6966,30,7078.6,7.5,99.65,114.49,-578.14,-1.66,-0.21,0.01,0.02,279.3,283
8:18:51,50.2201157,4.007072,6958,30,7069.4,7.8,98.54,113.17,-581.34,-1.38,0.33,0.01,0.02,279.6,283.2
8:18:52,50.2202492,4.0062933,6950,30,7060.7,7.8,97.15,111.87,-569.03,-1.27,1.07,0.01,0.04,279.7,283.5
8:18:53,50.2203865,4.0055242,6942,30,7053,7.8,95.84,110.59,-548.01,-2.14,1.55,0.01,0,280.1,283.8
8:18:54,50.2205238,4.0047626,6935,30,7045.2,7.8,94.62,109.19,-520.21,-2.43,1.05,0.02,0.01,280.6,284.3
8:18:55,50.2206612,4.0040212,6928,30,7038,7.8,93.2,107.69,-485.7,-2.45,0.62,0.01,0,280.8,284.7
8:18:56,50.2207985,4.0032873,6921,30,7030.8,7.8,91.96,106.21,-455.09,-1.88,0.05,0.01,0.04,281,285
8:18:57,50.2209358,4.0025616,6916,30,7024.5,8,90.6,104.73,-433.82,-1.45,-0.34,0.01,0.04,280.8,285.2
8:18:58,50.2210732,4.0018525,6910,30,7019.2,8,89.14,103.16,-409.74,-0.74,-1.33,0.01,0.07,281,285.3
8:18:59,50.2212067,4.001152,6906,30,7015.7,8,87.71,101.47,-378.69,-0.02,-1.41,0.02,0.03,281.2,285.3
8:19:00,50.2213402,4.0004635,6904,30,7013.8,8,85.95,99.68,-325.95,0.3,-1.59,0.01,0.02,280.5,285.3
8:19:01,50.2214699,3.9997828,6903,30,7012.6,8,84.57,98.14,-267.23,0.76,-0.66,0.01,0.03,280.3,285.1
8:19:02,50.2215958,3.9991164,6901,30,7012.2,8,83.33,97.15,-207.67,1.04,-0.21,0,0.01,279.9,285.1
8:19:03,50.2217178,3.9984701,6901,30,7012.6,8,82.54,96.18,-152.78,1.05,-0.29,0,0.01,279.7,285.1
8:19:04,50.2218437,3.9978106,6902,30,7012.9,8.2,81.89,95.48,-100.8,1.32,-0.51,0,0.02,279.4,285.1
8:19:05,50.2219734,3.9971492,6902,30,7013.7,8.2,81.61,95.07,-55.11,1.24,-0.62,0,0,279.1,284.9
8:19:06,50.2220879,3.9964964,6903,30,7014.5,8.2,81.46,94.96,-18.47,1.11,-0.69,-0.01,-0.02,278.6,284.8
8:19:07,50.2222099,3.9958396,6904,30,7014.8,8.2,81.57,94.88,6.31,1.25,-0.33,-0.01,0,278.8,284.4
8:19:08,50.222332,3.9951818,6904,30,7015.5,8.2,81.4,94.78,18.82,1.34,-0.07,-0.01,0,278.2,284.4
8:19:09,50.2224464,3.9945264,6904,30,7016,8.2,81.28,94.59,19.08,1.47,0.12,-0.01,0.02,278.4,284.2
8:19:10,50.2225609,3.9938717,6906,30,7016.9,8.2,81.21,94.35,21.72,3.2,0.74,-0.01,0.12,278.3,284.1
8:19:11,50.2226791,3.9932215,6908,30,7020.9,8.2,80.49,93.77,34.55,5.2,0.91,-0.01,0.15,278.4,284.2
8:19:12,50.2227974,3.9925807,6915,30,7029.2,8.2,79.44,92.57,76.8,7.5,1.08,-0.01,0.16,278.5,284.3
8:19:13,50.2229118,3.9919548,6926,30,7042.8,8.2,77.65,90.7,180.67,9.15,0.41,-0.01,0.1,278.2,284.5
8:19:14,50.2230186,3.9913466,6943,30,7060.2,8.2,75.56,88.27,349.61,10.87,1.27,-0.01,0.1,279,284.6
8:19:15,50.2231331,3.9907587,6962,30,7080,8.2,73.21,85.57,564.38,11.21,1.33,-0.01,-0.01,278.8,285.1
8:19:16,50.2232437,3.9901905,6983,30,7100.6,8.5,70.92,82.98,780.19,11.46,1.29,-0.01,-0.01,279.1,285.3
8:19:17,50.2233543,3.9896357,7004,30,7119.8,8.5,69.3,80.98,961.71,11.54,0.57,-0.02,-0.01,278.5,285.8
8:19:18,50.2234612,3.9890888,7024,30,7138.8,8.5,68.23,79.64,1086.79,11.78,1.24,-0.03,-0.03,278.3,285.7
8:19:19,50.223568,3.9885492,7044,30,7157.6,8.5,67.32,78.49,1153.58,11.55,2.05,-0.03,-0.05,278.6,285.7
8:19:20,50.223671,3.9880157,7062,30,7175.3,8.5,66.44,77.62,1175,11.03,1.87,-0.02,-0.05,278.7,285.9
8:19:21,50.2237778,3.9874859,7080,30,7191.6,8.5,66.07,77.29,1163.49,9.98,0.81,-0.02,-0.07,278.4,286
8:19:22,50.2238884,3.9869514,7095,30,7206,8.5,66.01,77.23,1122.85,9.94,0.22,-0.02,-0.03,278.4,285.9
8:19:23,50.2239952,3.9864228,7109,30,7219.5,8.5,65.95,77.19,1054.03,10.01,0.65,-0.03,-0.02,278.2,285.7
8:19:24,50.2240944,3.9858897,7123,30,7233.2,8.5,66.11,77.09,979.73,10.2,1.32,-0.01,0,279.7,285.3
8:19:25,50.2241974,3.9853604,7137,30,7247.1,8.5,66.13,77.02,918.61,10.18,0.27,0,-0.01,280.6,285.7
8:19:26,50.224308,3.9848297,7151,30,7261,8.5,65.95,76.94,879.12,10.05,0.04,0,-0.01,280.6,285.7
8:19:27,50.2244148,3.9843016,7165,30,7274.2,8.5,65.87,76.88,854.4,10.26,0.52,0,0,280.7,285.8
8:19:28,50.2245178,3.9837737,7178,30,7287.8,8.5,65.64,76.74,835.73,10.42,0.66,0,-0.02,280.8,285.9
8:19:29,50.2246208,3.9832468,7192,30,7301.8,8.5,65.57,76.63,822.15,9.78,0.77,0,-0.05,280.9,286
8:19:30,50.2247314,3.9827204,7206,30,7314.7,8.5,65.43,76.67,816.5,9.71,0.37,0,-0.03,281.1,286.3
8:19:31,50.2248306,3.9822066,7218,30,7329.2,8.5,65.42,76.76,808.16,9.48,-0.32,0,-0.02,281,286.4
8:19:32,50.2249451,3.9816644,7230,30,7338.9,8.5,65.56,76.86,790.64,9.6,0.02,0,-0.01,281,286.2
8:19:33,50.2250519,3.9811494,7242,30,7353.1,8.5,65.31,76.94,769.19,9.8,-0.4,0,-0.01,280.9,286.2
8:19:34,50.2251625,3.9806075,7254,30,7363.5,8.5,65.31,76.98,745.42,10.1,-0.35,0,0,280.8,286
8:19:35,50.2252617,3.9800913,7266,30,7378.5,8.5,65.42,76.94,726.98,10.11,-0.35,0,-0.01,280.8,286.1
8:19:36,50.2253685,3.9795475,7279,30,7389.4,8.5,65.17,76.82,723.66,9.83,-0.25,0,-0.03,280.7,286
8:19:37,50.2254753,3.9790347,7292,30,7404.3,8.5,65.07,76.88,734.81,10.09,0.45,0,-0.01,280.5,286
8:19:38,50.2255859,3.9784935,7305,30,7414.9,8.5,65.01,76.8,744.3,9.83,1.08,0,-0.03,280.8,286
8:19:39,50.2256889,3.9779663,7318,30,7427.4,8.5,64.97,76.86,752.09,10.16,1.65,0,0.01,281,286.4
8:19:40,50.2258034,3.9774382,7330,30,7440.5,8.5,64.75,76.86,749.45,10.38,0.91,0,-0.01,281.6,286.7
8:19:41,50.225914,3.9769273,7344,30,7456.1,8.5,64.67,76.82,753.31,9.69,0.34,0.01,-0.05,281.7,286.9
8:19:42,50.2260284,3.9763863,7357,30,7466.4,8.5,64.79,76.92,766.73,9.65,0.46,0,-0.02,281.8,287.2
8:19:43,50.2261467,3.9758549,7368,30,7478.6,8.5,64.51,77.05,765.08,10.16,0.87,0,0.01,282.1,287.3
8:19:44,50.2262535,3.9753489,7381,30,7493,8.5,64.55,77.07,751.66,10.09,0.12,0,-0.02,282.1,287.4
8:19:45,50.2263756,3.9748116,7393,30,7504.1,8.5,64.43,77.05,744.53,9.85,-0.46,0,-0.02,282,287.5
8:19:46,50.2264862,3.974298,7406,30,7518.7,8.5,64.36,77.09,743.91,9.82,-0.44,-0.01,-0.02,281.4,287.5
8:19:47,50.2266006,3.9737725,7418,30,7531.3,8.5,64.4,77.15,741.21,9.8,-0.19,-0.01,-0.02,281,287.4
8:19:48,50.2267151,3.973232,7430,30,7541.3,8.5,64.44,77.17,735.78,9.77,0.53,0,-0.02,281.3,287.2
8:19:49,50.2268295,3.9727178,7442,30,7555.5,8.5,64.56,77.27,730.76,9.72,1.25,-0.01,-0.02,281.4,287.2
8:19:50,50.2269478,3.972172,7454,30,7565.7,8.5,64.65,77.35,725.83,9.7,1.78,0,-0.02,281.9,287.5
8:19:51,50.2270584,3.971662,7466,30,7579.7,8.5,64.74,77.46,722.55,9.55,1.41,0,-0.02,282.6,287.6
8:19:52,50.2271843,3.9711344,7478,30,7591.2,8.5,64.83,77.64,716.57,9.27,0.88,0,-0.02,282.9,288.1
8:19:53,50.2272987,3.9706059,7490,30,7603,8.5,64.88,77.81,710.33,9.38,0.4,0,0,282.9,288.2
8:19:54,50.2274246,3.9700611,7501,30,7612.4,8.5,64.96,77.99,697.46,9.57,0.4,0,0,282.8,288.3
